# track type=wiggle_0 name="Cons 30 Mammals" description="30 mammals Basewise Conservation by PhyloP (27 primates)"
#	output date: 2024-09-19 00:26:03 UTC
#	chrom specified: chr6
#	position specified: 101392708-101393707
#	This data has been compressed with a minor loss in resolution.
#	(Worst case: 0.0461484)  The original source data
#	(before querying and compression) is available at 
#		http://hgdownload.soe.ucsc.edu/downloads.html
# variableStep chrom=chr6 span=1
101393363	0.257268
101393364	0.121173
101393365	1.10786
101393366	-0.729417
101393367	1.00579
101393368	0.155197
101393369	-2.19243
101393370	-0.185039
101393371	0.155197
101393372	-0.28711
101393373	-0.185039
101393374	-0.933559
101393375	1.10786
101393376	0.18922
101393377	0.461409
101393378	-1.17172
101393379	0.121173
101393380	0.155197
101393381	-0.185039
101393382	1.17591
101393383	1.00579
101393384	-0.593323
101393385	-0.253087
101393386	-0.321134
101393387	0.223244
101393388	0.93774
101393389	0.18922
101393390	1.00579
101393391	0.291291
101393392	-0.253087
101393393	1.03981
101393394	0.0191024
101393395	-0.28711
101393396	0.053126
101393397	-0.899535
101393398	0.155197
101393399	-0.151016
101393400	0.0871496
101393401	-0.151016
101393402	0.155197
101393403	1.312
101393404	-0.355157
101393405	0.121173
101393406	-0.491252
101393407	-0.151016
101393408	0.121173
101393409	0.18922
101393410	-0.729417
101393411	-2.97498
101393412	-0.185039
101393413	-0.185039
101393414	1.00579
101393415	-0.0149213
101393416	0.121173
101393417	-1.1377
101393418	0.223244
101393419	0.18922
101393420	-0.219063
101393421	0.0871496
101393422	0.121173
101393423	-0.355157
101393424	1.00579
101393425	-0.28711
101393426	-0.116992
101393427	1.10786
101393428	0.0871496
101393429	0.121173
101393430	0.121173
101393431	-0.627346
101393432	0.223244
101393433	-0.321134
101393434	-0.0829685
101393435	0.155197
101393436	1.17591
101393437	-1.34184
101393438	0.223244
101393439	1.17591
101393440	0.223244
101393441	-0.321134
101393442	0.18922
101393443	1.10786
101393444	1.17591
101393445	1.00579
101393446	-0.559299
101393447	0.121173
101393448	-1.40989
101393449	-0.695394
101393450	0.291291
101393451	-0.151016
101393452	-0.185039
101393453	-0.491252
101393454	0.223244
101393455	-0.559299
101393456	-0.28711
101393457	-0.151016
101393458	1.312
101393459	1.312
101393460	-0.559299
101393461	1.10786
101393462	-0.253087
101393463	-0.321134
101393464	-2.19243
101393465	1.17591
101393466	-0.321134
101393467	-0.253087
101393468	-0.253087
101393469	1.17591
101393470	-0.525276
101393471	-0.185039
101393472	-1.17172
101393473	-0.28711
101393474	-0.559299
101393475	0.18922
101393476	0.0871496
101393477	-3.009
101393478	-0.389181
101393479	-0.0489449
101393480	-0.899535
101393481	-0.355157
101393482	0.223244
101393483	0.18922
101393484	-0.355157
101393485	0.0871496
101393486	-0.185039
101393487	1.312
101393488	1.17591
101393489	-0.28711
101393490	-0.763441
101393491	-0.253087
101393492	-0.66137
101393493	-0.219063
101393494	-1.37587
101393495	-0.116992
101393496	-0.865512
101393497	0.121173
101393498	-1.95427
101393499	1.00579
101393500	1.00579
101393501	-0.797465
101393502	0.223244
101393503	0.18922
101393504	0.257268
101393505	0.18922
101393506	1.10786
101393507	1.10786
101393508	-0.321134
101393509	0.18922
101393510	0.121173
101393511	0.053126
101393512	0.121173
101393513	-1.34184
101393514	1.00579
101393515	0.155197
101393516	-0.321134
101393517	-0.66137
101393518	-0.831488
101393519	-0.185039
101393520	-0.219063
101393521	-0.151016
101393522	0.121173
101393523	-0.763441
101393524	-0.185039
101393525	0.18922
101393526	-0.695394
101393527	-1.06965
101393528	-0.593323
101393529	-0.219063
101393530	-0.0149213
101393531	0.053126
101393532	0.291291
101393533	-0.116992
101393534	0.223244
101393535	-0.116992
101393536	0.18922
101393537	-0.219063
101393538	0.223244
101393539	-0.831488
101393540	-0.525276
101393541	0.155197
101393542	-0.253087
101393543	-1.54598
101393544	-0.185039
101393545	-0.151016
101393546	-1.40989
101393547	-0.253087
101393548	-0.253087
101393549	-0.219063
101393550	-0.695394
101393551	-0.219063
101393552	0.223244
101393553	1.17591
101393554	0.155197
101393555	0.223244
101393556	1.17591
101393557	0.121173
101393558	-0.253087
101393559	-0.219063
101393560	-0.28711
101393561	-1.30782
101393562	0.121173
101393563	-0.797465
101393564	1.00579
101393565	-0.831488
101393566	0.0871496
101393567	0.0871496
101393568	-1.95427
101393569	-0.763441
101393570	1.07383
101393571	-0.525276
101393572	0.155197
101393573	0.0871496
101393574	-1.44391
101393575	-0.865512
101393576	-0.185039
101393577	0.121173
101393578	0.291291
101393579	-0.116992
101393580	0.155197
101393581	0.223244
101393582	-0.695394
101393583	1.00579
101393584	0.053126
101393585	-0.559299
101393586	0.121173
101393587	-0.185039
101393588	1.17591
101393589	-0.151016
101393590	1.17591
101393591	1.312
101393592	1.312
101393593	1.312
101393594	1.17591
101393595	-0.116992
101393596	1.312
101393597	1.17591
101393598	-0.0489449
101393599	1.17591
101393600	1.00579
101393601	1.17591
101393602	1.17591
101393603	1.00579
101393604	-0.185039
101393605	1.00579
101393606	1.00579
101393607	1.10786
101393608	1.10786
101393609	1.10786
101393610	1.312
101393611	1.312
101393612	1.312
101393613	0.18922
101393614	-0.253087
101393615	-0.0829685
101393616	0.291291
101393617	1.17591
101393618	1.312
101393619	1.17591
101393620	1.17591
101393621	0.053126
101393622	1.17591
101393623	-0.525276
101393624	1.17591
101393625	1.17591
101393626	1.312
101393627	1.312
101393628	1.00579
101393629	1.00579
101393630	1.00579
101393631	1.00579
101393632	1.00579
101393633	1.17591
101393634	1.00579
101393635	1.00579
101393636	1.312
101393637	1.17591
101393638	1.17591
101393639	1.312
101393640	1.17591
101393641	1.17591
101393642	1.00579
101393643	1.17591
101393644	1.10786
101393645	1.17591
101393646	1.10786
101393647	1.00579
101393648	-0.389181
101393649	1.17591
101393650	1.10786
101393651	0.0871496
101393652	0.18922
101393653	-0.457228
101393654	-1.23977
101393655	0.393362
101393656	0.359339
101393657	0.359339
101393658	0.393362
101393659	1.00579
101393660	1.00579
101393661	0.223244
101393662	0.053126
101393663	-0.253087
101393664	1.14188
101393665	1.00579
101393666	1.00579
101393667	0.223244
101393668	1.00579
101393669	0.121173
101393670	0.18922
101393671	1.00579
101393672	-1.03563
101393673	1.17591
101393674	0.121173
101393675	-0.763441
101393676	0.155197
101393677	1.00579
101393678	0.18922
101393679	-0.253087
101393680	0.121173
101393681	-1.81817
101393682	1.00579
101393683	0.18922
101393684	1.17591
101393685	1.10786
101393686	1.00579
101393687	0.223244
101393688	0.0871496
101393689	-0.865512
101393690	1.17591
101393691	1.10786
101393692	1.00579
101393693	0.18922
101393694	-0.0149213
101393695	1.00579
101393696	0.18922
101393697	0.121173
101393698	-0.253087
101393699	0.0871496
101393700	-0.933559
101393701	0.0191024
101393702	0.223244
101393703	1.00579
101393704	1.00579
101393705	1.17591
101393706	1.10786
101393707	1.00579

